학교종류명,설립구분,학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,경도,위도,X,Y,CLSS
중학교,공립,한산중학교,서울특별시강동송파교육지원청,5371," 서울특별시 강동구 풍성로 251 ",(둔촌동),127.1403051,37.5287347,968218,1947775,정좌표
중학교,공립,풍성중학교,서울특별시강동송파교육지원청,5506," 서울특별시 송파구 강동대로2길 27 "," (풍납동/ 풍성중학교) ",127.1129885,37.5253159,965803,1947405,정좌표
중학교,공립,풍납중학교,서울특별시강동송파교육지원청,5506," 서울특별시 송파구 올림픽로43길 20 ",(풍납동),127.1160175,37.5255729,966071,1947432,정좌표
중학교,공립,천호중학교,서울특별시강동송파교육지원청,5308," 서울특별시 강동구 상암로 153 ",(천호동),127.1395795,37.5465883,968162,1949755,정좌표
중학교,공립,천일중학교,서울특별시강동송파교육지원청,5323," 서울특별시 강동구 천중로 57 ",(천호동/천일중학교),127.1275801,37.5459416,967101,1949688,정좌표
중학교,사립,정신여자중학교,서울특별시강동송파교육지원청,5571," 서울특별시 송파구 올림픽로4길 16 "," / 정신여자중학교 (잠실동) ",127.0727308,37.5092383,962238,1945636,정좌표
중학교,공립,잠실중학교,서울특별시강동송파교육지원청,5504," 서울특별시 송파구 올림픽로35길 130 ",(신천동),127.0991776,37.5175615,964579,1946550,정좌표
중학교,공립,잠신중학교,서울특별시강동송파교육지원청,5502," 서울특별시 송파구 잠실로 12 "," / 잠신중학교 (잠실동) ",127.0878085,37.5157262,963573,1946350,정좌표
중학교,사립,일신여자중학교,서울특별시강동송파교육지원청,5676," 서울특별시 송파구 송파대로38길 8 ",(송파동/일신여자중학교),127.1136067,37.501749,965847,1944790,정좌표
중학교,공립,오주중학교,서울특별시강동송파교육지원청,5728," 서울특별시 송파구 동남로 281 "," (오금동/ 오주중학교) ",127.1362074,37.5014299,967844,1944747,정좌표
중학교,공립,오륜중학교,서울특별시강동송파교육지원청,5649," 서울특별시 송파구 양재대로 1242 ",(방이동/오륜중학교),127.1389331,37.5162001,968092,1946384,정좌표
중학교,공립,오금중학교,서울특별시강동송파교육지원청,5660," 서울특별시 송파구 오금로35길 20 ",(오금동/오금중학교),127.1282606,37.5049757,967144,1945143,정좌표
중학교,사립,영파여자중학교,서울특별시강동송파교육지원청,5529," 서울특별시 송파구 올림픽로 565 ",(풍납동),127.1202895,37.5326961,966451,1948221,정좌표
중학교,공립,아주중학교,서울특별시강동송파교육지원청,5572," 서울특별시 송파구 올림픽로4길 69 "," / 아주중학교 (잠실동) ",127.0761888,37.5049043,962541,1945154,정좌표
중학교,공립,신천중학교,서울특별시강동송파교육지원청,5501," 서울특별시 송파구 백제고분로 11 "," / 신천중학교 (잠실동) ",127.0782211,37.5162284,962726,1946410,정좌표
중학교,공립,신암중학교,서울특별시강동송파교육지원청,5238," 서울특별시 강동구 고덕로 65 "," / 신암중학교 (암사동) ",127.1330432,37.5559564,967588,1950797,정좌표
중학교,공립,신명중학교,서울특별시강동송파교육지원청,5300," 서울특별시 강동구 명일로24길 25 ",(길동),127.1496977,37.5415075,969053,1949188,정좌표
중학교,공립,송파중학교,서울특별시강동송파교육지원청,5823," 서울특별시 송파구 동남로 203 "," (가락동/ 송파중학교) ",127.1298466,37.4959859,967280,1944145,정좌표
중학교,공립,송례중학교,서울특별시강동송파교육지원청,5853," 서울특별시 송파구 위례순환로 429 ",(장지동),127.1397354,37.4778299,968146,1942127,정좌표
중학교,공립,세륜중학교,서울특별시강동송파교육지원청,5654," 서울특별시 송파구 양재대로72길 41 ",(오금동/세륜중학교),127.1312383,37.5086199,967408,1945546,정좌표
중학교,사립,성덕여자중학교,서울특별시강동송파교육지원청,5306," 서울특별시 강동구 구천면로 396 "," (천호동/ 성덕여자중학교) ",127.1424983,37.549637,968421,1950093,정좌표
중학교,공립,성내중학교,서울특별시강동송파교육지원청,5396," 서울특별시 강동구 성안로7길 36 ",(성내동/성내중학교),127.1296529,37.5292334,967277,1947833,정좌표
중학교,공립,석촌중학교,서울특별시강동송파교육지원청,5706," 서울특별시 송파구 송이로15길 13 ",(가락동),127.1212819,37.5011396,966525,1944720,정좌표
중학교,공립,서울체육중학교,서울특별시강동송파교육지원청,5541," 서울특별시 송파구 강동대로 232 "," / 서울체육중학교 (방이동) ",127.1304643,37.5217155,967346,1946999,정좌표
중학교,사립,상일여자중학교,서울특별시강동송파교육지원청,5282," 서울특별시 강동구 천호대로219길 61 "," (상일동/ 상일여자중학교) ",127.1701407,37.5490957,970862,1950024,정좌표
중학교,사립,보인중학교,서울특별시강동송파교육지원청,5742," 서울특별시 송파구 오금로49길 18 "," (오금동/ 보인중고등학교) ",127.1387303,37.4974206,968066,1944301,정좌표
중학교,사립,보성중학교,서울특별시강동송파교육지원청,5649," 서울특별시 송파구 양재대로 1278 ",(방이동/보성중고등학교),127.1351586,37.5197947,967760,1946784,정좌표
중학교,사립,배재중학교,서울특별시강동송파교육지원청,5234," 서울특별시 강동구 고덕로 227 "," (고덕동/ 배재중학교) ",127.1504968,37.555858,969130,1950780,정좌표
중학교,사립,배명중학교,서울특별시강동송파교육지원청,5598," 서울특별시 송파구 삼학사로 11 ",(삼전동/배명중고등학교),127.0956178,37.498513,964255,1944438,정좌표
중학교,공립,방이중학교,서울특별시강동송파교육지원청,5546," 서울특별시 송파구 오금로11길 64 ",(방이동/방이중학교),127.1132356,37.5149557,965820,1946255,정좌표
중학교,공립,방산중학교,서울특별시강동송파교육지원청,5645," 서울특별시 송파구 오금로29길 31 "," (방이동/ 방산중학교) ",127.1217975,37.5092619,966574,1945621,정좌표
중학교,공립,문현중학교,서울특별시강동송파교육지원청,5811," 서울특별시 송파구 충민로 99 "," (장지동/ 문현중학교) ",127.1278766,37.4806173,967099,1942440,정좌표
중학교,공립,문정중학교,서울특별시강동송파교육지원청,5797," 서울특별시 송파구 문정로 73 "," (문정동/ 문정중학교) ",127.1298096,37.4884527,967273,1943309,정좌표
중학교,공립,명일중학교,서울특별시강동송파교육지원청,5230," 서울특별시 강동구 양재대로156길 57 ",(고덕동/명일중학교),127.1478015,37.5569919,968892,1950907,정좌표
중학교,공립,둔촌중학교,서울특별시강동송파교육지원청,5367," 서울특별시 강동구 진황도로61길 25-30 ",(둔촌동),127.1460424,37.5306235,968726,1947982,정좌표
중학교,사립,동신중학교,서울특별시강동송파교육지원청,5339," 서울특별시 강동구 진황도로 72 "," (천호동/ 동신중학교) ",127.1343513,37.5368007,967696,1948671,정좌표
중학교,사립,동북중학교,서울특별시강동송파교육지원청,5412," 서울특별시 강동구 강동대로 305 ",(둔촌동),127.1407217,37.5200336,968251,1946809,정좌표
중학교,공립,고덕중학교,서울특별시강동송파교육지원청,5225," 서울특별시 강동구 동남로82길 94 ",(고덕동),127.161031,37.5601503,970062,1951253,정좌표
중학교,공립,거원중학교,서울특별시강동송파교육지원청,5789," 서울특별시 송파구 양산로2길 30 ",(거여동/거원중학교),127.1465637,37.4878271,968754,1943234,정좌표
중학교,공립,강일중학교,서울특별시강동송파교육지원청,5236," 서울특별시 강동구 고덕로27길 12 ",(암사동414-17),127.1381319,37.5553539,968038,1950728,정좌표
중학교,공립,강명중학교,서울특별시강동송파교육지원청,5285," 서울특별시 강동구 상일로12길 56 "," (강일동/ 강명중학교) ",127.1750041,37.5555182,971294,1950735,정좌표
중학교,공립,강동중학교,서울특별시강동송파교육지원청,5208," 서울특별시 강동구 풍산로 237 "," / 강동중학교 (강일동) ",127.1778358,37.5697385,971550,1952312,정좌표
중학교,공립,가원중학교,서울특별시강동송파교육지원청,5831," 서울특별시 송파구 중대로10길 40-18 ",(가락동/가원중학교),127.1230428,37.4907905,966676,1943571,정좌표
중학교,공립,가락중학교,서울특별시강동송파교육지원청,5673," 서울특별시 송파구 송이로 45 ",(송파동/가락중학교),127.118766,37.5025355,966303,1944875,정좌표
초등학교,공립,서울한산초등학교,서울특별시강동송파교육지원청,5371," 서울특별시 강동구 풍성로 261 "," (서울한산초등학교/ 둔촌동) ",127.1413953,37.5283822,968314,1947735,정좌표
초등학교,공립,서울풍성초등학교,서울특별시강동송파교육지원청,5506," 서울특별시 송파구 강동대로2길 13 "," / (풍납동/풍성초등학교) ",127.1137027,37.5261503,965866,1947497,정좌표
초등학교,공립,서울풍납초등학교,서울특별시강동송파교육지원청,5522," 서울특별시 송파구 풍성로 43 ",(풍납동),127.1174803,37.5348827,966204,1948465,정좌표
초등학교,공립,서울평화초등학교,서울특별시강동송파교육지원청,5831," 서울특별시 송파구 송파대로26길 22 "," / 서울평화초등학교 (가락동) ",127.1228189,37.4915638,966657,1943657,정좌표
초등학교,공립,서울토성초등학교,서울특별시강동송파교육지원청,5533," 서울특별시 송파구 풍성로20길 44 "," / 서울토성초등학교 (풍납동) ",127.11558,37.5319581,966035,1948141,정좌표
초등학교,공립,서울천호초등학교,서울특별시강동송파교육지원청,5309," 서울특별시 강동구 구천면로 310-11 ",(천호동/서울천호초등학교),127.1364691,37.5474306,967887,1949850,정좌표
초등학교,공립,서울천일초등학교,서울특별시강동송파교육지원청,5330," 서울특별시 강동구 구천면로 266 "," / 서울천일초등학교 (천호동) ",127.133372,37.5441731,967612,1949490,정좌표
초등학교,공립,서울천동초등학교,서울특별시강동송파교육지원청,5341," 서울특별시 강동구 성안로 200 "," / 서울천동초등학교 (길동) ",127.1376679,37.5406184,967990,1949094,정좌표
초등학교,공립,서울중대초등학교,서울특별시강동송파교육지원청,5677," 서울특별시 송파구 송파대로36길 8 ",(송파동),127.1136181,37.4998208,965847,1944576,정좌표
초등학교,공립,서울잠현초등학교,서울특별시강동송파교육지원청,5507," 서울특별시 송파구 올림픽로37길 109 "," / 서울잠현초등학교 (신천동) ",127.1046832,37.5225772,965068,1947104,정좌표
초등학교,공립,서울잠전초등학교,서울특별시강동송파교육지원청,5568," 서울특별시 송파구 올림픽로12길 51 "," / 서울잠전초등학교 (잠실동) ",127.0842368,37.5071566,963254,1945401,정좌표
초등학교,공립,서울잠일초등학교,서울특별시강동송파교육지원청,5501," 서울특별시 송파구 올림픽로 95 "," / 서울잠일초등학교 (잠실동) ",127.0815064,37.5149114,963016,1946262,정좌표
초등학교,공립,서울잠실초등학교,서울특별시강동송파교육지원청,5507," 서울특별시 송파구 올림픽로35길 20 ",(신천동/잠실초등학교),127.1113861,37.5202039,965659,1946838,정좌표
초등학교,공립,서울잠신초등학교,서울특별시강동송파교육지원청,5502," 서울특별시 송파구 잠실로 32 "," / 서울잠신초등학교 (잠실동) ",127.0897357,37.5144525,963743,1946208,정좌표
초등학교,공립,서울잠동초등학교,서울특별시강동송파교육지원청,5504," 서울특별시 송파구 올림픽로35길 122 "," (신천동/ 잠동초등학교) ",127.1000103,37.5179282,964653,1946590,정좌표
